Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description;;;;;
"SPE2,""YOL052C"",""cytosol"",""51.17"",""12.2772"",""cytosol"",""103.968"",""cytosol"",""29.2271"",""cytosol"",""0"",""cytosol"",""61.3386"",""cytosol"",""49.48"",""0.96"",""0"",""14.62"",""cytosol"",""58.05"",""1.13"",""0"",""9.97"",""cytosol"",""71.61"",""1.39"",""1"","""",""cytosol"",""cytosol"",""49.7994"",""0.973056"",""0"",""6.12574"",""S-adenosylmethionine decarboxylase, required for the biosynthesis of spermidine and spermine";" cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically""";;;;
"SPE3,""YPR069C"",""cytosol"",""127.35"",""33.4359"",""cytosol"",""395.03"",""cytosol"",""120.544"",""cytosol"",""18.1656"",""#N/A"",""0"",""cytosol"",""91.37"",""0.71"",""0"",""24.96"",""cytosol"",""126.8"",""0.99"",""0"",""18.73"",""cytosol"",""97.14"",""0.76"",""0"","""",""cytosol"",""cytosol"",""98.8586"",""0.776201"",""0"",""16.2303"",""Spermidine synthase, involved in biosynthesis of spermidine and also in biosynthesis of pantothenic acid";" spermidine is required for growth of wild-type cells""";;;;
"SPE4,""YLR146C"",""cytosol"",""28.91"",""6.3544"",""cytosol"",""163.709"",""cytosol"",""29.2917"",""cytosol"","""",""cytosol"",""74.988"",""cytosol"",""25.16"",""0.87"",""0"",""7.19"",""cytosol"",""25.51"",""0.88"",""0"",""4.91"",""cytosol"",""24.72"",""0.85"",""0"","""",""cytosol"",""cytosol"",""29.6679"",""1.02594"",""0"",""6.63992"",""Spermine synthase, required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid""";;;;;
"SPG4,""YMR107W"",""cytosol"",""27.77"",""15.5472"",""cytosol"",""211.089"",""cytosol"",""28.3006"",""cytosol"",""341.433"",""cytosol"",""62.9331"",""cytosol"",""37.34"",""1.34"",""1"",""30.82"",""cytosol"",""47.16"",""1.69"",""1"",""18.29"",""nucleus"","""","""","""","""",""cytosol"",""cytosol"",""17.978"",""0.647333"",""-1"",""4.94299"",""Protein required for survival at high temperature during stationary phase";" not required for growth on nonfermentable carbon sources""";;;;
"SPL2,""YHR136C"",""cytosol"",""20.53"",""4.82935"",""below threshold"",""21.1345"",""punctate,vacuole"",""18.4512"",""below threshold"",""9.08196"",""below threshold"",""23.6292"",""cytosol"",""18.49"",""0.9"",""0"",""5.91"",""cytosol"",""16.34"",""0.79"",""0"",""2.7"",""cytosol"",""16.22"",""0.78"",""0"","""",""cytosol"",""cytosol"",""17.1643"",""0.835494"",""0"",""2.23987"",""Protein with similarity to cyclin-dependent kinase inhibitors"; downregulates low-affinity phosphate transport during phosphate limitation; overproduction suppresses a plc1 null mutation;" GFP-fusion protein localizes to the cytoplasm""";;
"SPO14,""YKR031C"",""cytosol"",""24.39"",""7.12977"",""cytosol"",""61.2917"",""cytosol,cell periphery"",""23.0245"",""below threshold"",""23.7917"",""cytosol"",""30.6063"",""cytosol"",""21.58"",""0.88"",""0"",""6.83"",""cytosol"",""26.67"",""1.09"",""0"",""4.44"",""cytosol"",""21.58"",""0.88"",""0"","""",""cytosol"",""cytosol"",""27.6686"",""1.13406"",""0"",""4.7132"",""Phospholipase D, catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid"; involved in Sec14p-independent secretion; required for meiosis and spore formation;" differently regulated in secretion and meiosis""";;
"SPO7,""YAL009W"",""cytosol"",""19.48"",""5.46423"",""ER"",""49.2783"",""ER,vacuole"",""22.5756"",""below threshold"",""34.5168"",""below threshold"",""29.2411"",""cytosol"",""20.89"",""1.07"",""0"",""7.1"",""cytosol"",""19.56"",""1"",""0"",""4.73"",""cytosol"",""18.48"",""0.94"",""0"","""",""cytosol"",""cytosol"",""19.9539"",""1.02369"",""0"",""2.95538"",""Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme, regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation""";;;;;
"SQT1,""YIR012W"",""nucleus:cytosol"",""102.8"",""25.4514"",""cytosol"",""155.412"",""nucleus"",""62.5323"",""nucleus"",""227.167"",""cytosol"",""65.4033"",""nucleus.cytosol"",""83.9"",""0.81"",""0"",""23.59"",""nucleus.cytosol"",""120.4"",""1.17"",""0"",""19.28"",""nucleus,cytosol"",""60.38"",""0.58"",""-1"","""",""nucleus:cytosol"",""nucleus:cytosol"",""104.657"",""1.01797"",""0"",""17.2686"",""Essential protein involved in a late step of 60S ribosomal subunit assembly or modification"; contains multiple WD repeats;" interacts with Qsr1p in a two-hybrid assay""";;;
"SRL1,""YOR247W"",""cytosol"",""24.91"",""7.53652"",""cell periphery,vacuole"",""65.3924"",""cell periphery,vacuole"",""26.8618"",""ambiguous,bud"",""25.4346"",""#N/A"",""20.4066"",""cytosol"",""21.18"",""0.85"",""0"",""10.51"",""cytosol"",""21.07"",""0.84"",""0"",""4.07"",""cytosol"",""17.45"",""0.7"",""0"","""",""cytosol"",""cytosol"",""22.7913"",""0.91464"",""0"",""3.33006"",""Mannoprotein that exhibits a tight association with the cell wall, required for cell wall stability in the absence of GPI-anchored mannoproteins"; has a high serine-threonine content;" expression is induced in cell wall mutants""";;;
"SRO9,""YCL037C"",""cytosol"",""276.1"",""66.7417"",""cytosol"",""197.966"",""cytosol"",""95.672"",""cytosol"",""148.659"",""cytosol"",""75.6499"",""cytosol"",""252.59"",""0.91"",""0"",""106.8"",""cytosol"",""252.59"",""0.91"",""0"",""52.15"",""cytosol"",""50.62"",""0.18"",""-1"","""",""cytosol"",""cytosol"",""317.787"",""1.15098"",""0"",""40.8016"",""Cytoplasmic RNA-binding protein that associates with translating ribosomes"; involved in heme regulation of Hap1p as a component of the HMC complex, also involved in the organization of actin filaments;" contains a La motif""";;;
"SRP68,""YPL243W"",""cytosol"",""79.99"",""17.8933"",""ER,nucleolus"",""85.9313"",""nucleus,nucleolus"",""74.5755"",""ER"",""46.5408"",""cytosol"",""33.2845"",""cytosol"",""79.44"",""0.99"",""0"",""24.32"",""cytosol"",""91.54"",""1.14"",""0"",""11.67"",""cytosol"",""58.08"",""0.72"",""0"","""",""cytosol"",""cytosol"",""100.85"",""1.26072"",""0"",""18.6056"",""Core component of the signal recognition particle (SRP) ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane""";;;;;
"SRV2,""YNL138W"",""punctate:cytosol"",""45.23"",""11.4218"",""cytosol,punctate"",""307.618"",""punctate,bud neck"",""53.375"",""punctate,bud neck"",""320.52"",""#N/A"","""",""punctate.cytosol"",""73.05"",""1.61"",""1"",""23.86"",""punctate.cytosol"",""52.73"",""1.16"",""0"",""10.44"",""punctate,cytosol"",""72.76"",""1.6"",""1"","""",""punctate:cytosol"",""punctate:cytosol"",""58.0542"",""1.28342"",""0"",""8.81234"",""CAP (cyclase-associated protein) subunit of adenylyl cyclase complex"; N-terminus binds adenylyl cyclase and facilitates activation by RAS;" C-terminus binds ADP-actin monomers, facilitating regulation of actin dynamics and cell morphogenesis""";;;
"SRX1,""YKL086W"",""cytosol"",""30.71"",""10.8971"",""cytosol"",""79.7434"",""cytosol"",""33.4718"",""cytosol"","""",""cytosol"",""43.5081"",""cytosol"",""35.86"",""1.16"",""0"",""23.16"",""cytosol"",""188.95"",""6.15"",""1"",""260.41"",""cytosol"",""83.9"",""2.73"",""1"","""",""cytosol"",""cytosol"",""26.7002"",""0.869159"",""0"",""7.46976"",""Sulfiredoxin, contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxins Tsa1p and Ahp1p that are formed upon exposure to oxidants";" conserved in higher eukaryotes""";;;;
"SSA2,""YLL024C"",""nucleus, cytosol"",""1937.75"",""596.385"","""","""","""","""","""","""","""","""",""nucleus, cytosol"",""2113.27"",""1.09"",""0"",""581.27"",""nucleus, cytosol"",""2161.06"",""1.11"",""0"",""552.35"",""nucleus, cytosol"",""2806.68"",""1.44"",""1"","""",""punctate, cytosol"",""nucleus, cytosol"",""2532.77"",""1.30706"",""1"",""772.845"",""ATP binding protein involved in protein folding and vacuolar import of proteins"; member of heat shock protein 70 (HSP70) family; associated with the chaperonin-containing T-complex;" present in the cytoplasm, vacuolar membrane and cell wall""";;
"SSA3,""YBL075C"",""cytosol"",""24.65"",""11.5656"",""cytosol"",""194.706"",""cytosol"",""21.8779"",""cytosol"",""252.101"",""cytosol"",""74.3239"",""cytosol"",""33.63"",""1.36"",""1"",""35.11"",""cytosol"",""23.32"",""0.94"",""0"",""12.01"",""punctate"","""","""","""","""",""cytosol"",""cytosol"",""21.4617"",""0.870209"",""0"",""9.50082"",""ATPase involved in protein folding and the response to stress"; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; member of the heat shock protein 70 (HSP70) family;" localized to the cytoplasm""";;
"SSB1,""YDL229W"",""cytosol"",""1206.73"",""351.624"",""cytosol"",""580.939"",""missing"",""984.084"",""cytosol"",""0"",""#N/A"",""0"",""cytosol"",""1013.75"",""0.84"",""0"",""475.86"",""cytosol"",""1258.2"",""1.04"",""0"",""204.52"",""cytosol"",""565.36"",""0.46"",""-1"","""",""cytosol"",""cytosol"",""1176.19"",""0.974683"",""0"",""225.071"",""Cytoplasmic ATPase that is a ribosome-associated molecular chaperone, functions with J-protein partner Zuo1p"; may be involved in folding of newly-made polypeptide chains; member of the HSP70 family;" interacts with phosphatase subunit Reg1p""";;
"SSD1,""YDR293C"",""cytosol"",""70.02"",""16.6187"",""cytosol"",""117.066"",""cytosol"",""56.5744"",""cytosol"",""123.644"",""cytosol"",""57.507"",""cytosol"",""110.52"",""1.57"",""1"",""47.45"",""cytosol"",""75.84"",""1.08"",""0"",""12.86"",""cytosol"",""83.02"",""1.18"",""0"","""",""cytosol"",""cytosol"",""78.3917"",""1.11942"",""0"",""10.5883"",""Protein with a role in maintenance of cellular integrity, interacts with components of the TOR pathway";" ssd1 mutant of a clinical S. cerevisiae strain displays elevated virulence""";;;;
"SSE1,""YPL106C"",""cytosol"",""410.09"",""166.042"",""cytosol"",""535.927"",""cytosol"",""399.483"",""cytosol"",""480.443"",""cytosol"",""97.141"",""cytosol"",""574.36"",""1.4"",""0"",""312.58"",""cytosol"",""599.59"",""1.46"",""0"",""105.25"",""cytosol"",""533.01"",""1.29"",""0"","""",""cytosol"",""cytosol"",""533.015"",""1.29973"",""0"",""129.768"",""ATPase that is a component of the heat shock protein Hsp90 chaperone complex"; binds unfolded proteins; member of the heat shock protein 70 (HSP70) family;" localized to the cytoplasm""";;
"SSE2,""YBR169C"",""cytosol"",""50.57"",""16.0875"",""cytosol"",""210.816"",""cytosol"",""51.3894"",""cytosol"",""263.644"",""cytosol"",""78.2962"",""cytosol"",""107.74"",""2.13"",""1"",""55.11"",""cytosol"",""79.47"",""1.57"",""1"",""17.43"",""cytosol"",""186.8"",""3.69"",""1"","""",""cytosol"",""cytosol"",""59.2915"",""1.17234"",""0"",""14.955"",""Member of the heat shock protein 70 (HSP70) family"; may be involved in protein folding; localized to the cytoplasm;" highly homologous to the heat shock protein Sse1p""";;
"SSK2,""YNR031C"",""cytosol"",""25.67"",""5.7942"",""cytosol"",""46.9611"",""cytosol"",""29.2003"",""cytosol"",""48.2132"",""cytosol"",""42.3845"",""cytosol"",""22.65"",""0.88"",""0"",""7.45"",""cytosol"",""31.05"",""1.2"",""0"",""5.56"",""cytosol"",""30.34"",""1.18"",""0"","""",""cytosol"",""cytosol"",""26.7063"",""1.03985"",""0"",""4.8401"",""MAP kinase kinase kinase of the HOG1 mitogen-activated signaling pathway"; interacts with Ssk1p, leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p;" also mediates actin cytoskeleton recovery from osmotic stress""";;;
"SST2,""YLR452C"",""cytosol"",""27.82"",""7.51852"",""cytosol"",""81.5126"",""cytosol"",""36.3892"",""cytosol,bud neck"",""69.9529"",""#N/A"",""0"",""cytosol"",""20.24"",""0.72"",""0"",""8.33"",""cytosol"",""26.6"",""0.95"",""0"",""4.73"",""cytosol"",""16.78"",""0.6"",""0"","""",""cytosol"",""cytosol"",""24.1277"",""0.867039"",""0"",""5.32332"",""GTPase-activating protein for Gpa1p, regulates desensitization to alpha factor pheromone"; also required to prevent receptor-independent signaling of the mating pathway;" member of the RGS (regulator of G-protein signaling) family""";;;
"SSZ1,""YHR064C"",""cytosol"",""311.97"",""74.2855"",""cytosol"",""418.034"",""cytosol"",""201.111"",""cytosol"",""469.189"",""cytosol"",""79.6315"",""cytosol"",""359.54"",""1.15"",""0"",""139.64"",""cytosol"",""359.54"",""1.15"",""0"",""56.31"",""cytosol"",""161.8"",""0.51"",""0"","""",""cytosol"",""cytosol"",""311.999"",""1.00008"",""0"",""42.9061"",""Hsp70 protein that interacts with Zuo1p (a DnaJ homolog) to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit"; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5;" binds ATP""";;;
"STB3,""YDR169C"",""cytosol"",""27.74"",""5.71008"",""cytosol,nucleus"",""68.558"",""ER,vacuole"",""24.3986"",""cytosol"",""72.3444"",""#N/A"",""0"",""nucleus"",""38.35"",""1.38"",""1"",""10.11"",""nucleus"","""","""",""0"","""",""nucleus"","""","""","""","""",""cytosol"",""cytosol"",""32.5419"",""1.17277"",""0"",""4.951"",""Ribosomal RNA processing element (RRPE)-binding protein involved in the induction of non-ribosomal protein growth genes by glucose";" binds Sin3p in a two-hybrid assay""";;;;
"STB6,""YKL072W"",""cytosol"",""22.08"",""4.95535"",""cytosol"",""32.6613"",""cytosol"",""21.4932"",""below threshold"",""22.9728"",""cytosol"",""28.8902"",""cytosol"","""","""",""0"","""",""technical problem"","""","""",""0"","""",""cytosol"","""","""","""","""",""cytosol"",""cytosol"","""","""",""0"","""",""Protein that binds Sin3p in a two-hybrid assay""";;;;;
"STE11,""YLR362W"",""cytosol"",""23.9"",""6.89245"",""cytosol"",""95.8132"",""cytosol"",""25.9981"",""below threshold"",""118.53"",""cytosol"",""46.8694"",""cytosol"",""30.95"",""1.29"",""0"",""10.17"",""cytosol"",""33.11"",""1.38"",""1"",""5.52"",""cytosol"",""25.91"",""1.08"",""0"","""",""cytosol"",""cytosol"",""26.1599"",""1.0939"",""0"",""4.56009"",""Signal transducing MEK kinase involved in pheromone response and pseudohyphal/invasive growth pathways where it phosphorylates Ste7p, and the high osmolarity response pathway, via phosphorylation of Pbs2p";" regulated by Ste20p and Ste50p""";;;;
"STE20,""YHL007C"",""cytosol:bud neck"","""",""14.772"",""cytosol,bud"",""63.4991"",""bud"",""25.155"",""ambiguous,bud neck"",""71.2774"",""cytosol"",""46.6627"",""cytosol.bud neck"",""54.99"",""1.11"",""0"",""19.06"",""cytosol.bud neck"",""52.53"",""1.06"",""0"",""10.44"",""cytosol,bud neck"",""39.69"",""0.8"",""0"","""",""cytosol:bud neck"",""cytosol:bud neck"",""51.9661"",""1.05206"",""0"",""6.39705"",""Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family, involved in pheromone response, pseudohyphal/invasive growth, and vacuole inheritance";" GBB motif (found in noncatalytic domains of PAKs) binds Ste4p""";;;;
"STE5,""YDR103W"",""cytosol"",""26.18"",""5.87657"",""cytosol"",""49.2791"",""cytosol"",""28.4964"",""below threshold"",""40.5696"",""cytosol"",""35.0991"",""cytosol"",""28.33"",""1.08"",""0"",""9.72"",""cytosol"",""25.95"",""0.99"",""0"",""4.26"",""cytosol"",""19.11"",""0.72"",""0"","""",""cytosol"",""cytosol"",""32.9159"",""1.25715"",""0"",""4.18833"",""Pheromone-response scaffold protein"; binds Ste11p, Ste7p, and Fus3p kinases, forming a MAPK cascade complex that interacts with the plasma membrane and Ste4p-Ste18p;" allosteric activator of Fus3p that facilitates Ste7p-mediated activation""";;;
"STE50,""YCL032W"",""cytosol"",""23.49"",""5.60484"",""cytosol"",""61.5386"",""cytosol"",""29.6497"",""cytosol"",""92.8677"",""cytosol"",""36.0967"",""cytosol"",""28.8"",""1.22"",""0"",""8.42"",""cytosol"",""27.83"",""1.18"",""0"",""4.03"",""cytosol"",""36.08"",""1.53"",""0"","""",""cytosol"",""cytosol"",""22.1293"",""0.941953"",""0"",""3.39544"",""Protein involved in mating response, invasive/filamentous growth, and osmotolerance, acts as an adaptor that links G protein-associated Cdc42p-Ste20p complex to the effector Ste11p to modulate signal transduction""";;;;;
"STE7,""YDL159W"",""cytosol"",""23.81"",""6.76089"",""cytosol,bud"",""56.8823"",""cytosol,bud"",""26.7434"",""below threshold"",""23.4987"",""cytosol"",""37.4272"",""cytosol"",""33.31"",""1.39"",""1"",""12.8"",""cytosol"",""25.25"",""1.06"",""0"",""4.86"",""cytosol"",""21.83"",""0.91"",""0"","""",""cytosol"",""cytosol"",""26.1848"",""1.0996"",""0"",""2.79801"",""Signal transducing MAP kinase kinase involved in pheromone response, where it phosphorylates Fus3p, and in the pseudohyphal/invasive growth pathway, through phosphorylation of Kss1p";" phosphorylated by Ste11p, degraded by ubiquitin pathway""";;;;
"STM1,""YLR150W"",""cytosol"",""964.86"",""325.657"",""cytosol"",""675.684"",""cytosol"",""869.447"",""cytosol"",""605.419"",""cytosol"",""84.0583"",""cytosol"",""655.83"",""0.67"",""0"",""264.36"",""cytosol"",""783.95"",""0.81"",""0"",""176.88"",""cytosol"",""599.59"",""0.62"",""0"","""",""cytosol"",""cytosol"",""852.32"",""0.883358"",""0"",""269.371"",""Protein required for optimal translation under nutrient stress"; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid;" helps maintain telomere structure""";
"STR2,""YJR130C"",""cytosol"",""28.77"",""7.61038"",""cytosol"",""100.156"",""cytosol"",""28.3467"",""cytosol"",""114.153"",""cytosol"",""49.0136"",""cytosol"",""28.39"",""0.98"",""0"",""12.01"",""cytosol"",""39.14"",""1.36"",""1"",""7.98"",""cytosol"",""35.51"",""1.23"",""0"","""",""cytosol"",""cytosol"",""31.1057"",""1.08075"",""0"",""5.71907"",""Cystathionine gamma-synthase, converts cysteine into cystathionine""";;;;;
"SUI2,""YJR007W"",""cytosol"",""21.87"",""9.8084"",""cytosol"",""211.394"",""cytosol"",""20.6926"",""cytosol"",""247.384"",""cytosol"",""77.6313"",""cytosol"",""21.94"",""1"",""0"",""17.95"",""cytosol"",""35.86"",""1.63"",""1"",""7.67"",""cytosol"",""33.53"",""1.53"",""0"","""",""cytosol"",""cytosol"",""21.1938"",""0.968576"",""0"",""7.08991"",""Alpha subunit of the translation initiation factor eIF2, involved in the identification of the start codon";" phosphorylation of Ser51 is required for regulation of translation by inhibiting the exchange of GDP for GTP""";;;;
"SUL2,""YLR092W"",""cytosol"",""19.49"",""5.92764"",""ambiguous"",""23.4293"",""vacuole"",""16.4535"",""below threshold"",""9.77315"",""below threshold"",""25.2892"",""cytosol"",""13.71"",""0.7"",""0"",""4.77"",""cytosol"",""16.83"",""0.86"",""0"",""2.26"",""cytosol"",""24.71"",""1.26"",""0"","""",""cytosol"",""cytosol"",""16.0307"",""0.82216"",""0"",""2.1413"",""High affinity sulfate permease";" sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates""";;;;
"SUP45,""YBR143C"",""cytosol"",""311.39"",""74.4868"",""cytosol"",""140"",""missing"","""",""missing"","""",""#N/A"",""0"",""cytosol"",""311.97"",""1"",""0"",""110.69"",""cytosol"",""282.67"",""0.9"",""0"",""44.88"",""cytosol"",""104.65"",""0.33"",""-1"","""",""cytosol"",""cytosol"",""333.632"",""1.07139"",""0"",""66.99"",""Polypeptide release factor (eRF1) in translation termination"; mutant form acts as a recessive omnipotent suppressor; methylated by Mtq2p-Trm112p in ternary complex eRF1-eRF3-GTP;" mutation of methylation site confers resistance to zymocin""";;
"SUT1,""YGL162W"",""cytosol"",""18.6"",""4.32979"",""nucleolus"",""24.1685"",""cell periphery,vacuole"",""22.7152"",""nucleus"",""0"",""#N/A"",""0"",""cytosol"",""18.17"",""0.97"",""0"",""4.88"",""cytosol"",""14.27"",""0.76"",""0"",""2.48"",""cytosol"",""14.8"",""0.79"",""0"","""",""cytosol"",""cytosol"",""17.6874"",""0.950771"",""0"",""2.69306"",""Transcription factor of the Zn[II]2Cys6 family involved in sterol uptake";" involved in induction of hypoxic gene expression""";;;;
"SVS1,""YPL163C"",""cytosol"",""18.67"",""4.58057"",""cell periphery,vacuole"",""36.9148"",""cell periphery,vacuole"",""27.3578"",""cell periphery,punctate,bud"",""13.0822"",""#N/A"",""18.9879"",""cytosol"",""20.67"",""1.1"",""0"",""16.57"",""cytosol"",""18.65"",""0.99"",""0"",""5.48"",""cytosol"",""15.92"",""0.85"",""0"","""",""cytosol"",""cytosol"",""17.2272"",""0.922249"",""0"",""2.17443"",""Cell wall and vacuolar protein, required for wild-type resistance to vanadate""";;;;;
"SWE1,""YJL187C"",""cytosol"",""19.55"",""4.97549"",""bud neck"",""43.8686"",""missing"",""18.6683"",""below threshold"","""",""below threshold"",""22.5641"",""cytosol"",""18.15"",""0.92"",""0"",""9.47"",""cytosol"",""17.85"",""0.91"",""0"",""4.14"",""cytosol"",""15.12"",""0.77"",""0"","""",""cytosol"",""cytosol"",""19.4035"",""0.991916"",""0"",""3.31655"",""Protein kinase that regulates the G2/M transition by inhibition of Cdc28p kinase activity"; localizes to the nucleus and to the daughter side of the mother-bud neck; homolog of S. pombe Wee1p;" potential Cdc28p substrate""";;
"SXM1,""YDR395W"",""cytosol"",""17.98"",""4.58456"",""nucleus,nuclear periphery"",""127.252"",""nucleus"",""98.3273"",""nucleus"",""125.886"",""nucleus"",""61.5255"",""cytosol"",""17.86"",""0.99"",""0"",""5.89"",""cytosol"",""16.42"",""0.91"",""0"",""3.46"",""cytosol"",""16.55"",""0.92"",""0"","""",""cytosol"",""cytosol"",""16.7801"",""0.932746"",""0"",""3.04152"",""Nuclear transport factor (karyopherin) involved in protein transport between the cytoplasm and nucleoplasm";" similar to Nmd5p, Cse1p, Lph2p, and the human cellular apoptosis susceptibility protein, CAS1""";;;;
"TAD2,""YJL035C"",""nucleus:cytosol"",""20.96"",""4.79527"",""cytosol,nucleus"",""57.0828"",""nucleus"",""26.3314"",""punctate,nucleus"",""28.9321"",""#N/A"",""0"",""nucleus.cytosol"",""25.34"",""1.2"",""0"",""10.74"",""nucleus.cytosol"",""15.93"",""0.75"",""-1"",""3.2"",""nucleus,cytosol"",""17.48"",""0.83"",""-1"","""",""nucleus:cytosol"",""nucleus:cytosol"",""20.858"",""0.994664"",""0"",""6.00205"",""Subunit of tRNA-specific adenosine-34 deaminase, forms a heterodimer with Tad3p that converts adenosine to inosine at the wobble position of several tRNAs""";;;;;
"TAD3,""YLR316C"",""nucleus:cytosol"",""19.29"",""5.29369"",""cytosol,punctate"",""137.807"",""cytosol"",""20.604"",""cytosol"",""80.8178"",""cytosol"",""30.3065"",""nucleus.cytosol"",""17.11"",""0.88"",""0"",""4.39"",""nucleus.cytosol"",""21.25"",""1.1"",""0"",""4.62"",""nucleus,cytosol"",""27.46"",""1.42"",""0"","""",""nucleus:cytosol"",""nucleus:cytosol"",""19.8436"",""1.0278"",""0"",""2.7681"",""Subunit of tRNA-specific adenosine-34 deaminase, forms a heterodimer with Tad2p that converts adenosine to inosine at the wobble position of several tRNAs""";;;;;
"TAE1,""YBR261C"",""cytosol"",""29.72"",""7.05911"",""cytosol"",""177.477"",""cytosol"",""45.7315"",""cytosol"",""235.754"",""cytosol"",""64.4754"",""cytosol"",""29.76"",""1"",""0"",""11.16"",""cytosol"",""23.79"",""0.8"",""0"",""6.14"",""cytosol"",""34.35"",""1.15"",""0"","""",""cytosol"",""cytosol"",""26.4328"",""0.888995"",""0"",""5.21008"",""Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family"; has a role in protein synthesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm;" YBR261C is not an essential gene""";;
"TAO3,""YIL129C"",""cytosol"",""20.7"",""5.12118"",""cytosol,bud"",""67.1816"",""cytosol"",""30.7091"",""cytosol"",""38.4893"",""cytosol"",""47.2513"",""cytosol"",""21.35"",""1.03"",""0"",""7.55"",""cytosol"",""22.87"",""1.1"",""0"",""3.71"",""cytosol"",""22.52"",""1.08"",""0"","""",""cytosol"",""cytosol"",""24.3543"",""1.17586"",""0"",""3.19585"",""Component of the RAM signaling network that is involved in regulation of Ace2p activity and cellular morphogenesis, interacts with protein kinase Cbk1p and also with Kic1p""";;;;;
"TDA10,""YGR205W"",""cytosol"",""32.97"",""8.01688"",""cytosol"",""168.585"",""cytosol"",""34.7269"",""cytosol"",""239.733"",""#N/A"",""0"",""cytosol"",""35.38"",""1.07"",""0"",""11.61"",""cytosol"",""37.1"",""1.12"",""0"",""6.48"",""cytosol"",""46.05"",""1.39"",""0"","""",""cytosol"",""cytosol"",""31.5429"",""0.956498"",""0"",""6.55269"",""ATP-binding protein of unknown function";" crystal structure resembles that of E.coli pantothenate kinase and other small kinases""";;;;
"TDA3,""YHR009C"",""cytosol"",""28.81"",""7.36251"",""cytosol"",""167.613"",""cytosol"",""38.8972"",""cytosol"",""134.694"",""cytosol"",""49.0522"",""cytosol"",""35.81"",""1.24"",""0"",""12"",""cytosol"",""28.61"",""0.99"",""0"",""4.37"",""cytosol"",""28.69"",""0.99"",""0"","""",""cytosol"",""cytosol"",""33.3242"",""1.1563"",""0"",""4.09202"",""Putative protein of unknown function";" not an essential gene""";;;;
"TDA4,""YJR116W"",""cytosol"",""25.04"",""7.16863"",""ER"",""30.8857"",""ER"",""15.8171"",""below threshold"",""18.4002"",""below threshold"",""23.7126"",""cytosol"",""24.6"",""0.98"",""0"",""10.96"",""cytosol"",""23.27"",""0.92"",""0"",""4.57"",""cytosol"",""18.93"",""0.75"",""0"","""",""cytosol"",""cytosol"",""21.7711"",""0.869096"",""0"",""3.16669"",""Putative protein of unknown function""";;;;;
"TDA7,""YNL176C"",""cytosol"",""20.79"",""5.14838"",""ambiguous,ER"",""51.7753"",""vacuole"",""17.8898"",""below threshold"",""14.4349"",""#N/A"",""0"",""cytosol"",""18.2"",""0.87"",""0"",""8.83"",""cytosol"",""23.68"",""1.13"",""0"",""5.31"",""cytosol"",""21.15"",""1.01"",""0"","""",""cytosol"",""cytosol"",""22.047"",""1.0598"",""0"",""3.47421"",""Cell cycle-regulated gene of unknown function, promoter bound by Fkh2p""";;;;;
